track name=ClinGenClass type=bedDetail description="ClinGen Gene-Disease Classification" visibility=3 group=phenDis url="https://search.clinicalgenome.org/kb/gene-validity/$$" itemRgb=On 
browser pack ncbiRefSeqCurated
#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	rgbID	ID	Description
chr2	166152282	166248820	Complex Neurodevelopmental Disorder	1000	.	166152282	166248820	0,0,102	2a1b7361-5c9e-4803-844d-ad6606a0acdb--2019-05-07T16:00:00	SCN2A Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chr2	166845669	166930180	Migraine, Familial Hemiplegic, 3	1000	.	166845669	166930180	51,51,255	c8c1e158-983d-4547-a739-7781961e5bb8--2020-01-24T03:11:05	SCN1A Gene-Disease Classification with Migraine, Familial Hemiplegic, 3 - Moderate
chr2	166845669	166930180	Dravet Syndrome	1000	.	166845669	166930180	0,0,102	60334a15-c73e-42ce-b7d2-4796c2affde4--2019-08-20T16:00:00	SCN1A Gene-Disease Classification with Dravet Syndrome - Definitive
chr2	166845669	166930180	Generalized Epilepsy With Febrile Seizures Plus	1000	.	166845669	166930180	0,0,102	5ac39f7a-0743-47b1-8efd-21e0ca836840--2019-09-06T19:43:57	SCN1A Gene-Disease Classification with Generalized Epilepsy With Febrile Seizures Plus - Definitive
chr2	166845669	166930180	Early Infantile Epileptic Encephalopathy	1000	.	166845669	166930180	0,0,204	529f9cae-ac00-47d1-94d5-52c98bf6e2a2--2019-10-25T14:38:45	SCN1A Gene-Disease Classification with Early Infantile Epileptic Encephalopathy - Strong
chr2	167051696	167232497	Epilepsy	1000	.	167051696	167232497	153,153,255	72a91ef6-e052-44a4-b14e-6a5ba93393ff--2018-06-15T18:23:54	SCN9A Gene-Disease Classification with Epilepsy - Limited
chr2	170366211	170382772	Nemaline Myopathy 9	1000	.	170366211	170382772	51,51,255	b6bd51c2-e7b8-4938-a700-fd0e393143a7--2019-11-05T13:49:28	KLHL41 Gene-Disease Classification with Nemaline Myopathy 9 - Moderate
chr2	178257470	178408564	Rhizomelic Chondrodysplasia Punctata	1000	.	178257470	178408564	0,0,102	aba640e2-c95d-414b-8c72-d22769e4366a--2019-10-04T20:27:42	AGPS Gene-Disease Classification with Rhizomelic Chondrodysplasia Punctata - Definitive
chr2	179390716	179672150	Hypertrophic Cardiomyopathy	1000	.	179390716	179672150	153,153,255	10077	TTN Gene-Disease Classification with Hypertrophic Cardiomyopathy - Limited
chr2	189839098	189877472	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	189839098	189877472	0,0,102	8250	COL3A1 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Definitive
chr2	189839098	189877472	Ehlers-Danlos Syndrome, Vascular Type	1000	.	189839098	189877472	0,0,102	ce795591-1c7c-4a52-886a-a294293c67c3--2019-02-27T17:00:00	COL3A1 Gene-Disease Classification with Ehlers-Danlos Syndrome, Vascular Type - Definitive
chr2	190648810	190742355	Lynch Syndrome	1000	.	190648810	190742355	255,51,51	9853	PMS1 Gene-Disease Classification with Lynch Syndrome - Refuted
chr2	191069359	191184771	Neurodegeneration Due To 3-Hydroxyisobutyryl-Coa Hydrolase Deficiency	1000	.	191069359	191184771	0,0,102	26621ace-7c6b-4a1c-8286-02c4cb8a1544--2019-11-07T22:24:37	HIBCH Gene-Disease Classification with Neurodegeneration Due To 3-Hydroxyisobutyryl-Coa Hydrolase Deficiency - Definitive
chr2	206987802	207023918	Leigh Syndrome	1000	.	206987802	207023918	0,0,102	b6995e66-f840-485a-a635-b64cb9f45cd9--2019-06-20T16:17:18	NDUFS1 Gene-Disease Classification with Leigh Syndrome - Definitive
chr2	211052715	211090215	Long Chain Acyl-Coa Dehydrogenase Deficiency	1000	.	211052715	211090215	255,153,51	d95637bf-c628-4d23-a0d5-656db55a09a4--2018-09-25T16:00:00	ACADL Gene-Disease Classification with Long Chain Acyl-Coa Dehydrogenase Deficiency - Disputed
chr2	211421322	211543831	Carbamoyl Phosphate Synthetase I Deficiency Disease	1000	.	211421322	211543831	0,0,102	dbc4dbbe-8827-4d68-a396-8368f3801e78--2018-10-12T18:14:32	CPS1 Gene-Disease Classification with Carbamoyl Phosphate Synthetase I Deficiency Disease - Definitive
chr2	215593274	215674428	Familial Ovarian Cancer	1000	.	215593274	215674428	153,153,255	9909	BARD1 Gene-Disease Classification with Familial Ovarian Cancer - Limited
chr2	215593274	215674428	Hereditary Breast Carcinoma	1000	.	215593274	215674428	0,0,102	10081	BARD1 Gene-Disease Classification with Hereditary Breast Carcinoma - Definitive
chr2	215593274	215674428	Hereditary Nonpolyposis Colon Cancer	1000	.	215593274	215674428	153,153,255	8430	BARD1 Gene-Disease Classification with Hereditary Nonpolyposis Colon Cancer - Limited
chr2	219524378	219528166	Bjornstad Syndrome	1000	.	219524378	219528166	0,0,102	7a26b6b5-e703-43fc-bcd0-eaff67ef8107--2018-07-09T16:00:00	BCS1L Gene-Disease Classification with Bjornstad Syndrome - Definitive
chr2	219524378	219528166	Leigh Syndrome	1000	.	219524378	219528166	153,153,255	3b50d7db-1144-4187-a60c-72b45adb80bd--2019-09-19T15:53:15	BCS1L Gene-Disease Classification with Leigh Syndrome - Limited
chr2	220283098	220291461	Myofibrillar Myopathy 1	1000	.	220283098	220291461	0,0,102	10050	DES Gene-Disease Classification with Myofibrillar Myopathy 1 - Definitive
chr2	220299699	220358354	Myopathy, Centronuclear, 5	1000	.	220299699	220358354	0,0,102	3a8f91f1-da1e-489d-84e1-46aa543b3df9--2020-01-12T21:34:16	SPEG Gene-Disease Classification with Myopathy, Centronuclear, 5 - Definitive
chr2	223064605	223163715	Waardenburg Syndrome	1000	.	223064605	223163715	0,0,102	594ef026-3730-43bc-b721-d15cf0bbbf26--2017-11-15T05:00:00	PAX3 Gene-Disease Classification with Waardenburg Syndrome - Definitive
chr2	228549925	228582745	Leigh Syndrome	1000	.	228549925	228582745	0,0,102	e3907183-4cb2-4df7-bace-ecc1821b3acc--2019-01-14T17:00:00	SLC19A3 Gene-Disease Classification with Leigh Syndrome - Definitive
chr2	232826292	233201908	Perlman Syndrome	1000	.	232826292	233201908	0,0,102	e68b93df-e0e7-4d46-8934-8b86064c0b37--2019-11-21T19:30:52	DIS3L2 Gene-Disease Classification with Perlman Syndrome - Definitive
chr2	240896788	240964819	Leigh Syndrome	1000	.	240896788	240964819	153,153,255	e40eec3c-0ce0-442e-9058-6bf4d90d6dc3--2019-11-25T16:20:49	NDUFA10 Gene-Disease Classification with Leigh Syndrome - Limited
chr3	10183318	10195354	Hereditary Pheochromocytoma-Paraganglioma	1000	.	10183318	10195354	0,0,102	8353	VHL Gene-Disease Classification with Hereditary Pheochromocytoma-Paraganglioma - Definitive
chr3	12625099	12705700	Cardiofaciocutaneous Syndrome	1000	.	12625099	12705700	255,153,51	b1e7c802-14d7-435c-b396-637b728a3ae2--2018-05-31T17:38:20	RAF1 Gene-Disease Classification with Cardiofaciocutaneous Syndrome - Disputed
chr3	12625099	12705700	Noonan Syndrome With Multiple Lentigines	1000	.	12625099	12705700	153,153,255	cda0bf05-836b-40bb-99f5-e1dbfd0f6741--2018-07-25T13:24:27	RAF1 Gene-Disease Classification with Noonan Syndrome With Multiple Lentigines - Limited
chr3	12625099	12705700	Noonan Syndrome	1000	.	12625099	12705700	0,0,102	85645d27-2056-4ad3-9593-8d7739aa4121--2018-07-24T14:16:20	RAF1 Gene-Disease Classification with Noonan Syndrome - Definitive
chr3	12625099	12705700	Costello Syndrome	1000	.	12625099	12705700	255,153,51	67081421-a4a3-4b62-88e0-4a78d19859ba--2018-07-24T18:29:52	RAF1 Gene-Disease Classification with Costello Syndrome - Disputed
chr3	12625099	12705700	Noonan Syndrome-Like Disorder With Loose Anagen Hair	1000	.	12625099	12705700	0,0,0	1c240a17-6f9a-4140-b2a4-aaadae017496--2018-05-31T19:17:16	RAF1 Gene-Disease Classification with Noonan Syndrome-Like Disorder With Loose Anagen Hair - No Reported Evidence
chr3	14186647	14220172	Xeroderma Pigmentosum Group C	1000	.	14186647	14220172	0,0,102	8352d38c-7fb3-4a82-8f8b-7cd08fded1f4--2018-11-02T21:42:21	XPC Gene-Disease Classification with Xeroderma Pigmentosum Group C - Definitive
chr3	15643254	15687325	Biotinidase Deficiency	1000	.	15643254	15687325	0,0,102	847f7f2b-575f-4a90-bf02-179d464e4841--2019-09-25T16:00:00	BTD Gene-Disease Classification with Biotinidase Deficiency - Definitive
chr3	25760434	25824989	Ngly1-Deficiency	1000	.	25760434	25824989	0,0,102	5619	NGLY1 Gene-Disease Classification with Ngly1-Deficiency - Definitive
chr3	30647993	30735633	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	30647993	30735633	0,0,102	8256	TGFBR2 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Definitive
chr3	32148002	32210207	Brugada Syndrome 1	1000	.	32148002	32210207	255,153,51	10149	GPD1L Gene-Disease Classification with Brugada Syndrome 1 - Disputed
chr3	37034840	37092337	Hereditary Breast Carcinoma	1000	.	37034840	37092337	255,153,51	8526	MLH1 Gene-Disease Classification with Hereditary Breast Carcinoma - Disputed
chr3	37034840	37092337	Colorectal Cancer, Hereditary Nonpolyposis, Type 2	1000	.	37034840	37092337	0,0,102	9848	MLH1 Gene-Disease Classification with Colorectal Cancer, Hereditary Nonpolyposis, Type 2 - Definitive
chr3	37034840	37092337	Constitutional Mismatch Repair Deficiency Syndrome	1000	.	37034840	37092337	0,0,102	a313ad2e-5c2a-4bb4-bed4-3b4f9b5095df--2018-10-09T15:06:23	MLH1 Gene-Disease Classification with Constitutional Mismatch Repair Deficiency Syndrome - Definitive
chr3	38589552	38674850	Brugada Syndrome	1000	.	38589552	38674850	0,0,102	10165	SCN5A Gene-Disease Classification with Brugada Syndrome - Definitive
chr3	38674525	38687267	Brugada Syndrome	1000	.	38674525	38687267	0,0,102	10165	SCN5A Gene-Disease Classification with Brugada Syndrome - Definitive
chr3	38738836	38835501	Brugada Syndrome 1	1000	.	38738836	38835501	255,153,51	10161	SCN10A Gene-Disease Classification with Brugada Syndrome 1 - Disputed
chr3	42727010	42733938	Nemaline Myopathy 8	1000	.	42727010	42733938	0,0,102	dd1008a8-dd54-43d0-962c-82453975dc3a--2019-11-05T13:46:03	KLHL40 Gene-Disease Classification with Nemaline Myopathy 8 - Definitive
chr3	45430074	45590328	Perrault Syndrome	1000	.	45430074	45590328	0,0,204	8afe11e7-7c53-46e2-b48e-37ee2bc144ce--2018-06-27T20:24:27	LARS2 Gene-Disease Classification with Perrault Syndrome - Strong
chr3	46742822	46752201	Nonsyndromic Genetic Deafness	1000	.	46742822	46752201	0,0,102	b025a472-0a48-469c-a5f3-70df12ade334--2017-09-29T04:00:00	TMIE Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr3	46742822	46752413	Nonsyndromic Genetic Deafness	1000	.	46742822	46752413	0,0,102	b025a472-0a48-469c-a5f3-70df12ade334--2017-09-29T04:00:00	TMIE Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr3	46899356	46904973	Hypertrophic Cardiomyopathy	1000	.	46899356	46904973	0,0,102	8499	MYL3 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Definitive
chr3	47021172	47051194	Gray Platelet Syndrome	1000	.	47021172	47051194	0,0,102	ae8bd4d6-8810-423b-83e0-98667f06426d--2019-06-26T16:00:00	NBEAL2 Gene-Disease Classification with Gray Platelet Syndrome - Definitive
chr3	48894355	48936426	Carnitine-Acylcarnitine Translocase Deficiency	1000	.	48894355	48936426	0,0,102	95c9aece-49b5-496f-9547-f6d03dd69b4f--2018-05-22T16:00:00	SLC25A20 Gene-Disease Classification with Carnitine-Acylcarnitine Translocase Deficiency - Definitive
chr3	49454210	49460111	Glycine Encephalopathy	1000	.	49454210	49460111	0,0,102	a85e1b07-b975-4c92-b592-7b3e8d35805a--2019-05-24T12:25:25	AMT Gene-Disease Classification with Glycine Encephalopathy - Definitive
chr3	52435019	52444121	Hereditary Pheochromocytoma-Paraganglioma	1000	.	52435019	52444121	153,153,255	8370	BAP1 Gene-Disease Classification with Hereditary Pheochromocytoma-Paraganglioma - Limited
chr3	52435019	52444121	Bap1-Related Tumor Predisposition Syndrome	1000	.	52435019	52444121	0,0,102	d70c33af-2e4f-4489-9c29-797655015b1d--2019-03-21T17:57:13	BAP1 Gene-Disease Classification with Bap1-Related Tumor Predisposition Syndrome - Definitive
chr3	52485106	52488057	Hypertrophic Cardiomyopathy	1000	.	52485106	52488057	51,51,255	8765	TNNC1 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Moderate
chr3	53529075	53846492	Sinoatrial Node Dysfunction And Deafness	1000	.	53529075	53846492	51,51,255	8249f2c1-ff59-4ea2-8e7e-11256c73433e--2018-05-01T16:00:00	CACNA1D Gene-Disease Classification with Sinoatrial Node Dysfunction And Deafness - Moderate
chr3	57743173	57914894	Brugada Syndrome	1000	.	57743173	57914894	255,153,51	10163	SLMAP Gene-Disease Classification with Brugada Syndrome - Disputed
chr3	69156038	69171746	Nemaline Myopathy 10	1000	.	69156038	69171746	0,0,102	af248a78-5ef6-4c0b-b174-f43cc4688ec9--2019-09-09T16:00:00	LMOD3 Gene-Disease Classification with Nemaline Myopathy 10 - Definitive
chr3	69788585	70017488	Hereditary Pheochromocytoma-Paraganglioma	1000	.	69788585	70017488	153,153,255	8367	MITF Gene-Disease Classification with Hereditary Pheochromocytoma-Paraganglioma - Limited
chr3	69788585	70017488	Waardenburg Syndrome Type 2	1000	.	69788585	70017488	0,0,102	bc5d40d2-44b5-49b6-97a9-7bdfc39bee49--2018-07-26T16:15:25	MITF Gene-Disease Classification with Waardenburg Syndrome Type 2 - Definitive
chr3	71003864	71180092	Intellectual Disability-Severe Speech Delay-Mild Dysmorphism Syndrome	1000	.	71003864	71180092	0,0,102	db1c240c-7ffb-4a95-92ad-da9e8af2adc6--2019-05-09T16:27:56	FOXP1 Gene-Disease Classification with Intellectual Disability-Severe Speech Delay-Mild Dysmorphism Syndrome - Definitive
chr3	101568357	101579869	Hereditary Nonpolyposis Colon Cancer	1000	.	101568357	101579869	153,153,255	9867	NFKBIZ Gene-Disease Classification with Hereditary Nonpolyposis Colon Cancer - Limited
chr3	120347014	120401418	Alkaptonuria	1000	.	120347014	120401418	0,0,102	5186836d-d9c6-4829-a0c9-59548460d6f2--2019-02-08T17:00:00	HGD Gene-Disease Classification with Alkaptonuria - Definitive
chr3	121706169	121741127	Nonsyndromic Genetic Deafness	1000	.	121706169	121741127	0,0,102	e5e1a608-edc3-405c-805f-a7ed162c2bbc--2017-11-21T17:00:00	ILDR1 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr3	123331142	123603149	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	123331142	123603149	0,0,204	8257	MYLK Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Strong
chr3	127317199	127341278	Autosomal Dominant Nonsyndromic Deafness 70	1000	.	127317199	127341278	153,153,255	9593	MCM2 Gene-Disease Classification with Autosomal Dominant Nonsyndromic Deafness 70 - Limited
chr3	128198264	128212030	Gata2 Deficiency With Susceptibility To Mds/Aml	1000	.	128198264	128212030	0,0,102	7c0449f7-e20b-4610-95ad-896eee265492--2019-08-18T16:06:51	GATA2 Gene-Disease Classification with Gata2 Deficiency With Susceptibility To Mds/Aml - Definitive
chr3	128598332	128631957	Acyl-Coa Dehydrogenase 9 Deficiency	1000	.	128598332	128631957	0,0,102	5fad1866-75ce-470f-984c-e64bb7e11168--2018-03-27T16:00:00	ACAD9 Gene-Disease Classification with Acyl-Coa Dehydrogenase 9 Deficiency - Definitive
chr3	128779644	128781253	Bernard-Soulier Syndrome	1000	.	128779644	128781253	0,0,102	af66eb15-10fe-4c2b-bff2-b8c8bf813174--2019-11-27T17:00:00	GP9 Gene-Disease Classification with Bernard-Soulier Syndrome - Definitive
chr3	138067507	138124377	Costello Syndrome	1000	.	138067507	138124377	0,0,0	46fedeeb-cfa9-4908-a6d5-83d82b285497--2018-06-06T16:23:32	MRAS Gene-Disease Classification with Costello Syndrome - No Reported Evidence
chr3	138067507	138124377	Noonan Syndrome With Multiple Lentigines	1000	.	138067507	138124377	0,0,0	3af69571-c238-4662-a4c0-599c95dfebcf--2018-06-06T16:27:29	MRAS Gene-Disease Classification with Noonan Syndrome With Multiple Lentigines - No Reported Evidence
chr3	138067507	138124377	Cardiofaciocutaneous Syndrome	1000	.	138067507	138124377	0,0,0	bed4115d-7ac0-420e-9cf9-cec46908eb2e--2018-06-06T16:19:41	MRAS Gene-Disease Classification with Cardiofaciocutaneous Syndrome - No Reported Evidence
chr3	138067507	138124377	Noonan Syndrome	1000	.	138067507	138124377	153,153,255	04ca29c1-6b44-474c-b54b-1c8be52de172--2018-06-06T16:06:18	MRAS Gene-Disease Classification with Noonan Syndrome - Limited
chr3	138067507	138124377	Noonan Syndrome-Like Disorder With Loose Anagen Hair	1000	.	138067507	138124377	0,0,0	26800a17-fb28-4085-afe0-a8252724382b--2018-06-06T16:30:57	MRAS Gene-Disease Classification with Noonan Syndrome-Like Disorder With Loose Anagen Hair - No Reported Evidence
chr3	141205925	141331197	Noonan Syndrome With Multiple Lentigines	1000	.	141205925	141331197	0,0,0	872331b5-e5b1-46f3-8334-99a0dbda4819--2018-06-07T13:53:21	RASA2 Gene-Disease Classification with Noonan Syndrome With Multiple Lentigines - No Reported Evidence
chr3	141205925	141331197	Costello Syndrome	1000	.	141205925	141331197	0,0,0	501ec952-1fe6-4f87-97e6-5b37257650d6--2018-06-07T13:50:59	RASA2 Gene-Disease Classification with Costello Syndrome - No Reported Evidence
chr3	141205925	141331197	Cardiofaciocutaneous Syndrome	1000	.	141205925	141331197	0,0,0	94bfc5fd-c540-408a-89df-7524e2e4f841--2018-06-07T13:47:31	RASA2 Gene-Disease Classification with Cardiofaciocutaneous Syndrome - No Reported Evidence
chr3	141205925	141331197	Noonan Syndrome	1000	.	141205925	141331197	153,153,255	9635e391-79b6-4054-824e-1c607a02cd07--2018-07-24T15:24:27	RASA2 Gene-Disease Classification with Noonan Syndrome - Limited
chr3	141205925	141331197	Noonan Syndrome-Like Disorder With Loose Anagen Hair	1000	.	141205925	141331197	0,0,0	620eeac9-be70-4d38-864d-09423ce9ef83--2018-06-07T13:55:33	RASA2 Gene-Disease Classification with Noonan Syndrome-Like Disorder With Loose Anagen Hair - No Reported Evidence
chr3	150601486	150659548	Usher Syndrome Type 3	1000	.	150601486	150659548	0,0,102	8400	CLRN1 Gene-Disease Classification with Usher Syndrome Type 3 - Definitive
chr3	150644353	150690786	Usher Syndrome Type 3	1000	.	150644353	150690786	0,0,102	8400	CLRN1 Gene-Disease Classification with Usher Syndrome Type 3 - Definitive
chr3	158362316	158410360	Leigh Syndrome	1000	.	158362316	158410360	51,51,255	154a8f96-7062-49c7-9aaa-b23a98655f40--2019-12-19T18:51:08	GFM1 Gene-Disease Classification with Leigh Syndrome - Moderate
chr3	178866310	178952497	Hereditary Breast Carcinoma	1000	.	178866310	178952497	0,0,0	8693	PIK3CA Gene-Disease Classification with Hereditary Breast Carcinoma - No Reported Evidence
chr3	178866310	178952497	Familial Ovarian Cancer	1000	.	178866310	178952497	0,0,0	8694	PIK3CA Gene-Disease Classification with Familial Ovarian Cancer - No Reported Evidence
chr3	182733005	182817365	3-Methylcrotonyl-Coa Carboxylase Deficiency	1000	.	182733005	182817365	0,0,102	6bd0c545-9ef8-4005-a124-a73be6178745--2019-10-25T16:00:00	MCCC1 Gene-Disease Classification with 3-Methylcrotonyl-Coa Carboxylase Deficiency - Definitive
chr3	183353410	183402304	Epidermolysis Bullosa Simplex, Generalized, With Scarring And Hair Loss; Ebssh	1000	.	183353410	183402304	0,0,204	10140	KLHL24 Gene-Disease Classification with Epidermolysis Bullosa Simplex, Generalized, With Scarring And Hair Loss; Ebssh - Strong
chr3	184529930	184770402	Arthrogryposis Multiplex Congenita	1000	.	184529930	184770402	153,153,255	5463	VPS8 Gene-Disease Classification with Arthrogryposis Multiplex Congenita - Limited
chr3	191046873	191116459	Nonsyndromic Genetic Deafness	1000	.	191046873	191116459	153,153,255	cf656dcb-6644-41bb-a29a-d7bdf54b28f7--2017-12-19T17:00:00	CCDC50 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Limited
chr4	1795038	1810599	Achondroplasia	1000	.	1795038	1810599	0,0,102	3221	FGFR3 Gene-Disease Classification with Achondroplasia - Definitive
chr4	3505323	3534224	Myopia 23, Autosomal Recessive	1000	.	3505323	3534224	51,51,255	10142	LRPAP1 Gene-Disease Classification with Myopia 23, Autosomal Recessive - Moderate
